id	rep1	rep2	logFC	pvalue	FDR	gene
2472	-0.0735	0.068	-0.00274999999999999	0.979547864123512	0.985237686629886	PRKCA
2473	3.1845	0.094	1.63925	0.177738007794659	0.371747009309871	NSUN4
2474	0.7475	1.042	0.89475	0.00560621552588245	0.113156129326094	GCAT
2475	-0.0885	0.435	0.17325	0.409476150960142	0.590261628396135	TBC1D1
2476	0.4145	0.448	0.43125	0.01690799987295	0.152822306543971	RTCD1
2477	-0.0965	-0.186	-0.14125	0.226250869247954	0.422583626141741	TIAL1;TIA1
2478	-0.0665	0.093	0.01325	0.904198397468828	0.938722855055994	MOCS2
2479	0.0775	0.192	0.13475	0.253071686290456	0.448844122854771	SH3GLB2
2480	-0.0655	0.004	-0.03075	0.759122670046308	0.845182262082014	STK3
2481	-0.1315	0.066	-0.03275	0.779942871059257	0.859328051588425	UBE2D3
2482	0.1435	0.218	0.18075	0.143524833591149	0.335366976217955	NEK7;NEK6
2483	-0.5855	-0.432	-0.50875	0.0146407845141921	0.14421611093321	C2ORF29
2484	0.4945	-0.038	0.22825	0.301845253332508	0.492001747243918	PRPS2
2485	-0.3325	-0.243	-0.28775	0.0533351224703121	0.216900559860725	SNRPF
2486	0.0565	0.104	0.08025	0.439390630745799	0.61777571587764	CARM1
2487	0.2345	-0.22	0.00725000000000002	0.967411322211699	0.978255925370098	SEL1L
2488	0.2845	-0.143	0.07075	0.682250930377398	0.795970498275432	DOK2
2489	0.0665	0.148	0.10725	0.329745242557394	0.519569850581334	TKT
2490	-0.0585	-0.036	-0.04725	0.633694528462278	0.764091590450375	TRIM28
2491	-0.4175	-0.43	-0.42375	0.0174750096243223	0.154410854208278	SNRPD3
2492	0.4905	0.376	0.43325	0.0198466988132761	0.160760983966778	METAP1
2493	0.1285	-0.056	0.03625	0.752853076922343	0.842191983364335	ACOT9
2494	0.0065	-0.058	-0.02575	0.79611457272861	0.866794820148332	HBS1L
2495	-0.4555	-0.025	-0.24025	0.224070511701986	0.420131615871431	XRN1
2496	0.5635	0.422	0.49275	0.0152910967092405	0.14709856191053	DRG1
2497	-0.0235	0.514	0.24525	0.276399194630996	0.46946481690035	ARFGAP3
2498	-0.2695	-0.191	-0.23025	0.0875310339629741	0.261699760989339	TH1L
2499	-0.2995	0.27	-0.01475	0.944023812404134	0.963343652942955	ACSF3
2500	0.6795	0.446	0.56275	0.0155624163154794	0.148406810660659	LANCL1
2501	0.0795	0.196	0.13775	0.245710698494998	0.441500927388609	ILK
2502	-0.0065	0.009	0.00125	0.989706762520118	0.991578617466056	FTO
2503	-0.3535	-0.491	-0.42225	0.0229359767350229	0.167181281039914	POLR2C
2504	0.0935	-0.066	0.01375	0.900612040394677	0.937068958241611	RAD23B
2505	-0.0165	-0.07	-0.04325	0.665649951516881	0.785786989770556	PLK1
2506	0.4035	0.116	0.25975	0.127421892103273	0.313012004738494	ARHGAP25
2507	0.6855	-0.226	0.22975	0.484424106360192	0.65478854146468	CDC42BPB
2508	0.3085	0.354	0.33125	0.0345983094430257	0.183890853097826	ATP2A2
2509	0.1875	-0.074	0.05675	0.665994032173816	0.785911178569532	CIB1
2510	0.0285	-0.201	-0.08625	0.500161954895877	0.667544996443861	LEPRE1
2511	-3.0075	-3.157	-3.08225	7.12483126292091e-05	0.034603301593701	DCD
2512	0.5035	0.537	0.52025	0.0100346802740274	0.128923646859478	SQRDL
2513	0.1195	0.107	0.11325	0.293542670237134	0.484354303936631	ANKRD44
2514	1.3775	0.489	0.93325	0.0451588251170975	0.20663773940925	TOMM40
2515	0.0465	0.404	0.22525	0.205265890011374	0.40126249443697	PRPF31
2516	0.5995	0.204	0.40175	0.0734365681285534	0.244540798727673	MGST3
2517	-0.1675	-0.229	-0.19825	0.117179221625948	0.299549059168118	BLVRB
2518	0.1935	0.343	0.26825	0.0742633513615063	0.245075620023409	IDH2
2519	0.4175	-0.072	0.17275	0.389960575837564	0.573675867430057	SSSCA1
2520	0.2415	0.024	0.13275	0.316101404152661	0.506864829818807	WRNIP1
2521	0.6745	0.357	0.51575	0.0287693074836864	0.176917797423044	FAR1
2522	0.3625	0.27	0.31625	0.0425390355902134	0.201901811027661	FMNL2
2523	0.2085	-0.024	0.09225	0.475358093578531	0.647321244980698	EXOSC7
2524	0.1375	0.199	0.16825	0.161321000880317	0.353830728597496	FTSJ1
2525	0.1445	-0.157	-0.00624999999999999	0.963931862477314	0.976095976469795	CSNK2B
2526	0.3695	0.253	0.31125	0.0471610519895792	0.207801539347463	NUDC
2527	0.3555	0.252	0.30375	0.0483435839273241	0.209276830422232	FPGS
2528	0.0955	0.459	0.27725	0.14402532225221	0.336076702633301	STBD1
2529	0.3055	0.557	0.43125	0.0343009036465968	0.183495891052526	GOT2
2530	-0.0585	-0.037	-0.04775	0.630176622958571	0.763639443658821	MZT2B;MZT2A
2531	0.1225	0.061	0.09175	0.387618784979549	0.572381419471596	THUMPD3
2532	0.5405	0.467	0.50375	0.0117383009254675	0.134093784877736	CDIPT
2533	-0.1115	-0.095	-0.10325	0.33094691412695	0.520299635806971	KPNB1
2534	-0.1665	-0.393	-0.27975	0.087931295653542	0.26180449113136	CBR3
2535	0.4115	0.07	0.24075	0.174811064761254	0.368200001961925	SIRT5
2536	0.2645	-0.121	0.07175	0.657776929845859	0.778913171308049	PPP2R5D
2537	-0.2365	-0.294	-0.26525	0.0610388456691746	0.229215680934995	TSN
2538	0.4475	0.248	0.34775	0.0476929500297864	0.208934494804257	OPTN
2539	0.6335	0.321	0.47725	0.0344309397689008	0.183890853097826	HAX1
2540	-0.1835	-0.062	-0.12275	0.292184133222576	0.483543510590994	TOMM34
2541	0.0815	0.566	0.32375	0.154402908706231	0.346410393458846	NCKIPSD
2542	0.1515	0.069	0.11025	0.318912334328403	0.509330864048761	TCEB1
2543	0.5155	0.405	0.46025	0.0166279281389797	0.151320944884567	ADK
2544	-0.7225	0.111	-0.30575	0.334379094951156	0.524110158356029	SURF4
2545	-0.2245	-0.346	-0.28525	0.0591426678432855	0.225802623444706	IMPDH1
2546	0.0775	0.094	0.08575	0.407483497464588	0.589068368095242	MRPL47
2547	-0.1965	-0.211	-0.20375	0.106189497341054	0.287906954950433	UFL1
2548	-0.2785	-0.163	-0.22075	0.10389301884117	0.285553911434795	SH3BGRL2
2549	0.0135	-0.137	-0.06175	0.580627619725481	0.729738240577426	NACA
2550	0.4055	-0.241	0.0822499999999999	0.726713605578391	0.825013030487545	WBSCR22
2551	0.1475	0.156	0.15175	0.186955800573723	0.383469191949843	DCTPP1
2552	0.4545	0.697	0.57575	0.0152243721910329	0.14709856191053	ACADSB
2553	0.0125	-0.079	-0.03325	0.745168040275577	0.837010192047336	EIF5A;EIF5AL1;EIF5A2
2554	-0.2345	-0.241	-0.23775	0.0754833619280864	0.247050319849225	MCM7
2555	-0.1985	0.469	0.13525	0.582270558369473	0.730300926171837	BIRC6
2556	0.2215	0.429	0.32525	0.0578789502045542	0.225084806351044	MRPS27
2557	0.3035	0.131	0.21725	0.125495855284974	0.309970993909583	ACOT7
2558	-0.9535	-0.169	-0.56125	0.112520544539663	0.294037006779581	SMARCC1
2559	-0.1195	0.326	0.10325	0.567323069371311	0.721210548002942	ISG15
2560	0.1575	0.081	0.11925	0.285619346182658	0.479187990280951	TMEM33
2561	1.0475	0.248	0.64775	0.0856841853464718	0.259448234240855	DNAJC11
2562	0.1735	-0.039	0.06725	0.583369487684878	0.731156424565047	ARCN1
2563	0.0585	0.197	0.12775	0.284807824777151	0.478314315220432	RNH1
2564	0.1525	0.171	0.16175	0.167388046492216	0.363023515464332	NDUFV1
2565	0.1975	-0.17	0.01375	0.929067711355501	0.954005234194631	SELPLG
2566	0.3095	0.199	0.25425	0.0751430036668932	0.246707462148337	CRKL
2567	-0.2345	-0.217	-0.22575	0.0851236472041111	0.259448234240855	EIF4G2
2568	0.1645	0.098	0.13125	0.246028686306284	0.44158994978051	PDCD6
2569	-0.1115	-0.013	-0.06225	0.554900712062619	0.710634424247279	PSMC3
2570	0.7635	0.071	0.41725	0.162909021075244	0.355890225323739	DNAJB2
2571	0.0305	0.04	0.03525	0.719079890908915	0.820185966061533	TRAPPC1
2572	0.0715	0.211	0.14125	0.246912874950466	0.44197135940535	ACAD9
2573	-0.1035	-0.261	-0.18225	0.168484576112141	0.364920510473302	NCAPH
2574	0.1705	0.058	0.11425	0.316681650214887	0.507492756554787	PPM1B
2575	0.0745	0.172	0.12325	0.280232311962711	0.47407584573498	FER
2576	-0.3215	0.16	-0.08075	0.667804884341543	0.78633353664815	KIAA1033
2577	0.0085	-0.048	-0.01975	0.841686144036957	0.899365837571156	PDCD6IP
2578	0.3415	0.463	0.40225	0.024757665852259	0.171158059341372	C21ORF33
2579	2.9165	2.53	2.72325	0.000328381710121205	0.034603301593701	COPS7B
2580	0.1995	0.057	0.12825	0.285331901014636	0.478949976703139	MAP2K2
2581	-0.2285	-0.706	-0.46725	0.0697470172966567	0.238531899070687	SRSF11;SFRS11
2582	-0.0825	0.063	-0.00974999999999999	0.92801330621474	0.953588892974039	ARPC4;ARPC4-TTLL3
2583	0.0915	-0.791	-0.34975	0.30073675237581	0.490845678796187	MLF2
2584	0.0625	0.019	0.04075	0.681748980328571	0.795970498275432	PDE12
2585	0.0855	0.123	0.10425	0.329638415987245	0.519569850581334	MRPS33
2586	0.2915	0.162	0.22675	0.101688813062214	0.284906864034899	CRTC2
2587	0.1015	0.089	0.09525	0.363757412905211	0.55048844915278	MRP63
2588	-0.0925	-0.065	-0.07875	0.443662637914661	0.622717610383633	MAP7D1
2589	0.1505	0.215	0.18275	0.13846763558431	0.3310745065933	EEF1A1;EEF1A1P5
2590	0.1965	0.209	0.20275	0.107225916923589	0.288647050606668	SEC61B
2591	-0.2805	0.504	0.11175	0.688291777359636	0.800118377902034	ATM
2592	0.0515	0.213	0.13225	0.283530337521773	0.477751165049459	SEC24A
2593	0.0045	-0.988	-0.49175	0.21291585715501	0.410124806814978	GGCT
2594	0.0645	0.171	0.11775	0.301930555527498	0.492001747243918	TUBGCP2
2595	-0.3095	0.176	-0.0667499999999999	0.7228927216117	0.822377957850102	URGCP
2596	-0.2515	0.381	0.06475	0.778485615735888	0.858892580741473	ANAPC4
2597	-0.2095	-0.507	-0.35825	0.0655993750573383	0.234888370205452	ALYREF
2598	0.3675	0.239	0.30325	0.0520783368314249	0.214710610877708	TRIM21
2599	0.7225	-0.163	0.27975	0.39328656822456	0.575597353424879	VDAC1
2600	-0.0685	-0.079	-0.07375	0.468826281315762	0.642950590049544	SNAPIN
2601	0.1195	0.214	0.16675	0.172365934824182	0.366546957032672	ELP2
2602	0.2415	0.07	0.15575	0.227481939286898	0.423698355740403	GLB1
2603	0.2565	0.685	0.47075	0.0572937453098952	0.224351935010788	ANGEL2
2604	-0.2885	0.672	0.19175	0.571678431089076	0.724507718907187	SLC33A1
2605	-0.0265	0.01	-0.00825	0.932606791268386	0.95525415419458	YWHAQ
2606	0.0785	-0.005	0.03675	0.718073691888932	0.820014733187986	12:00 AM
2607	0.3025	0.063	0.18275	0.208988041878712	0.405168331043583	GEMIN2
2608	0.0255	-0.01	0.00775	0.936651742539216	0.958800321392041	NDUFS5
2609	0.4495	0.343	0.39625	0.0246269382650669	0.171158059341372	GNB1L
2610	-0.0445	0	-0.02225	0.820969848358061	0.883762669792126	NAP1L1
2611	0.0715	0.33	0.20075	0.188134447102079	0.384448652773814	NIPSNAP3A
2612	0.3985	0.624	0.51125	0.0195169285871153	0.158745460212204	TUBA1C
2613	0.2625	-1.768	-0.75275	0.310354883257589	0.501283968579933	CXORF56
2614	-0.0575	-0.242	-0.14975	0.248958796707403	0.443925750754906	DDRGK1
2615	0.5695	0.552	0.56075	0.00800862905529379	0.121421150193164	BAG2
2616	0.3125	0.304	0.30825	0.040384926263509	0.198050980186313	LYRM4
2617	-0.1055	-0.051	-0.07825	0.451324664672073	0.629978000327162	MRPL17
2618	-0.1985	0.025	-0.08675	0.494010002663871	0.663114201862153	MED11
2619	0.0655	0.067	0.06625	0.511165053713728	0.67611954687185	QARS
2620	0.0835	0.06	0.07175	0.480885439741907	0.651880138751905	TMOD1
2621	0.1455	-0.504	-0.17925	0.46573123353105	0.641648139998808	BUD31
2622	0.2555	0.474	0.36475	0.0456748879221667	0.206699286470328	PSMD6
2623	-0.5335	0.096	-0.21875	0.373249075302643	0.559958713062333	UQCR10
2624	0.4265	0.196	0.31125	0.0700895853596333	0.238669714364136	MMS19
2625	-0.0295	0.235	0.10275	0.453297707149633	0.632195615312544	RNPEP
2626	-0.0855	-0.149	-0.11725	0.288392568581319	0.480870623747735	DCTN2
2627	0.4255	0.843	0.63425	0.0257539050278085	0.172371788820813	FBXO22
2628	0.8875	0.021	0.45425	0.197955528097892	0.394472251630565	VIM
2629	0.8515	0.857	0.85425	0.00235105251705628	0.0895669370760065	GPX1
2630	0.2655	0.045	0.15525	0.25669080129334	0.451128598426864	SNX27
2631	0.1965	-0.354	-0.07875	0.704025038287917	0.811009235282649	TXNL1
2632	0.0265	-0.132	-0.05275	0.637997940701069	0.765698648323527	SH3BGRL
2633	-0.1125	0	-0.05625	0.596755854120543	0.739204352430944	ARPC3
2634	0.2275	-0.265	-0.01875	0.920618432925125	0.949477944929048	RBM3
2635	0.0785	0.108	0.09325	0.374198684754004	0.560616426612329	SNX6
2636	0.2095	0.537	0.37325	0.067092954475938	0.236587159941946	POTEF
2637	-0.1695	-0.07	-0.11975	0.292330712025984	0.483543510590994	COASY
2638	0.0885	0.347	0.21775	0.162751045290156	0.355890225323739	DNAJC1
2639	0.2875	0.234	0.26075	0.0631956541757915	0.23230581255682	PSMD9
2640	0.0425	-0.313	-0.13525	0.403295734184817	0.586411853899606	PYCR1
2641	-0.3865	-0.343	-0.36475	0.0268455886171273	0.173520602260017	GET4
2642	0.3655	0.507	0.43625	0.0213096179971409	0.161873927000786	TUBB4A;TUBB4
2643	-0.1295	-0.036	-0.08275	0.441124589072501	0.619683987211157	PSMD5
2644	0.0595	-0.293	-0.11675	0.46160436772292	0.63836837738899	CMC1
2645	-0.6465	-1.325	-0.98575	0.0212653104297317	0.161873927000786	CAT
2646	-0.5435	-0.079	-0.31125	0.157025013682639	0.349448656914446	NCAPD3
2647	0.0245	0.124	0.07425	0.487365938149471	0.657684141309171	GEMIN4
2648	-0.1435	-0.126	-0.13475	0.228052263184019	0.423698355740403	COX20
2649	0.1375	-0.057	0.04025	0.731090405169422	0.82769698314088	TRIP13
2650	0.8135	0.862	0.83775	0.00258758617269224	0.0896505275195703	NEDD8;NEDD8-MDP1
2651	-0.2415	-0.036	-0.13875	0.29080475103198	0.48328336612618	MYO18A
2652	0.1725	-0.184	-0.00574999999999999	0.969740650339505	0.979566085237019	ABLIM1
2653	0.0975	-0.013	0.04225	0.687106140522009	0.799921869185213	HAT1
2654	0.4055	-0.078	0.16375	0.408370284739151	0.589068368095242	CDK11B;CDK11A;CDC2L2
2655	-0.0135	0.162	0.07425	0.525440960294032	0.687903207070181	EIF2B4
2656	0.0335	0.219	0.12625	0.316061282667842	0.506864829818807	MARS2
2657	0.8325	0.167	0.49975	0.106838726537016	0.288315716391968	SPTB
2658	-0.4645	-0.542	-0.50325	0.0118781855907921	0.134348663836301	KIF14
2659	0.0335	0.263	0.14825	0.280022952792538	0.47407584573498	MRPS22
2660	0.1595	0.254	0.20675	0.113723044337317	0.295886245273101	RPAP3
2661	0.1825	0.34	0.26125	0.0808665750500444	0.253576654551858	NDUFS3
2662	-0.9925	-1.056	-1.02425	0.00146948653494468	0.0805768449994665	SCNN1G
2663	0.1725	0.252	0.21225	0.104591665540704	0.286278352436701	SUCLG1
2664	0.0535	0.503	0.27825	0.184345008518796	0.37953384106811	MAGED2
2665	0.1115	0.107	0.10925	0.307545444215317	0.497945133596649	ENY2
2666	-0.6885	-0.327	-0.50775	0.0362573590041969	0.188509125371028	AZI1
2667	-0.2265	0.119	-0.05375	0.7211877101368	0.821468740295157	CPNE1
2668	0.5485	0.398	0.47325	0.0176577603625035	0.154410854208278	YME1L1
2669	0.4885	0.009	0.24875	0.238858966197108	0.435531019373757	HSPA14
2670	-0.2635	-0.029	-0.14625	0.288555154055152	0.480870623747735	TTC37
2671	-0.2595	-0.173	-0.21625	0.101847972798258	0.284906864034899	TCEA1
2672	-0.2515	0.011	-0.12025	0.38716274967685	0.572288296919682	PRR11
2673	-0.0125	0.302	0.14475	0.346869714182805	0.535775286226023	VPS52
2674	0.4605	0.483	0.47175	0.0130707475248558	0.138752828306263	ARPC1A
2675	-0.0465	0.074	0.01375	0.895470185448439	0.934378975618574	TES
2676	-0.0785	0	-0.03925	0.699084186376415	0.808147214749967	MRPL3
2677	0.4155	1.237	0.82625	0.0513082079058926	0.214710610877708	NUDT8
2678	0.5905	0.49	0.54025	0.0103377447854514	0.12981366543563	SDF2L1
2679	-0.3425	-0.107	-0.22475	0.142688801345769	0.334756666162229	EIF4B
2680	-0.2125	-0.261	-0.23675	0.0785034382787938	0.250267744125225	TMED2
2681	0.4205	-0.098	0.16125	0.436056419519376	0.615150239544067	LIMCH1
2682	-0.1145	0.023	-0.04575	0.673335878858589	0.789196665993858	APPL1
2683	5e-04	0.168	0.08425	0.471009427674976	0.643797680536215	PMPCB
2684	-0.0195	-0.127	-0.07325	0.496092379888569	0.664824411337431	VAPA
2685	0.0555	-0.018	0.01875	0.851317480826085	0.905832636454664	WDR4
2686	-0.4205	-0.338	-0.37925	0.0259931230935683	0.172371788820813	SF3A2
2687	-0.0335	-0.092	-0.06275	0.539387545463715	0.699124055207974	PCNA
2688	-0.3885	-0.097	-0.24275	0.147366745734072	0.34047513586032	SMC3
2689	0.0135	-0.073	-0.02975	0.769736934616014	0.852631095237812	ATG3
2690	0.1035	0.136	0.11975	0.273714154939577	0.466505372692081	MRPL53
2691	0.2475	0.373	0.31025	0.0488048979484431	0.209892959804415	ARPC1B
2692	-1.3885	-0.377	-0.88275	0.0686462366292725	0.237835762904801	PSMB7
2693	-1.4645	-1.764	-1.61425	0.00101550767377231	0.0607458226674708	NEDD9
2694	0.1185	0.274	0.19625	0.146033441424412	0.337875483063177	C11ORF54
2695	0.0295	0.257	0.14325	0.292197293045111	0.483543510590994	UBE2S
2696	0.2505	0.421	0.33575	0.0466505112003461	0.206846606265685	NAGLU
2697	-0.1275	-0.069	-0.09825	0.358519117085944	0.54686766284438	B2M
2698	-0.1265	-0.594	-0.36025	0.119088188261299	0.302000585806509	CTSA
2699	0.1435	0.155	0.14925	0.192496668601798	0.38878540255698	BOLA2;BOLA2B
2700	0.0725	0.001	0.03675	0.715442951851941	0.818430915018389	TXNRD1
2701	-0.1755	-0.407	-0.29125	0.0818633314683926	0.255102503341462	UTP14A;UTP14C
2702	0.5235	0.548	0.53575	0.0091591301505338	0.126678042057047	RARS2
2703	0.6535	-0.236	0.20875	0.513517150031965	0.67795803515456	LIMA1
2704	-5e-04	-0.079	-0.03975	0.695544046194848	0.805186457417681	NFKB2
2705	-0.0055	-0.29	-0.14775	0.317863322989087	0.508395883633493	PSMC1
2706	-0.4155	-0.334	-0.37475	0.0267648116874722	0.173520602260017	FAM96A
2707	0.6015	0.782	0.69175	0.0068774043241256	0.119487526713386	ADA
2708	0.3665	0.128	0.24725	0.119239744973451	0.302000585806509	C21ORF2
2709	-0.3865	-0.077	-0.23175	0.169940278455862	0.365635749292689	KIAA0664
2710	0.2215	0.021	0.12125	0.341926022666576	0.530186999058992	RELA
2711	3.9295	3.366	3.64775	0.00030555276430464	0.034603301593701	CRBN
2712	-0.8965	-0.647	-0.77175	0.00689759267692778	0.119487526713386	CHTOP
2713	0.0065	0.171	0.08875	0.448144950073021	0.626603011364317	SNX5
2714	-0.6925	-0.154	-0.42325	0.10595843512638	0.287906954950433	RBM27
2715	-0.0435	0.096	0.02625	0.807242461102564	0.875066786499978	BRK1
2716	-0.1495	0.697	0.27375	0.385565499425356	0.571895581639663	METTL2B;METTL2A
2717	0.2475	0.25	0.24875	0.0679706156512335	0.236638439674665	CCT6A
2718	-0.8025	-1.017	-0.90975	0.00363056710294198	0.0976218287885727	EIF2C1
2719	-0.0175	-0.069	-0.04325	0.665296761258909	0.78565195425047	ABCE1
2720	0.0815	-0.148	-0.03325	0.787460948239194	0.86303664513587	RPRD1B
2721	0.4955	0.264	0.37975	0.0435493252586352	0.202151617066401	SPECC1
2722	-0.0585	-0.349	-0.20375	0.201087249406935	0.397106679569557	ST1A5;SULT1A3
2723	0.1735	0.252	0.21275	0.103885602031542	0.285553911434795	ZNF259
2724	0.1505	0.153	0.15175	0.186833525095853	0.383457453253497	GSTK1
2725	0.0165	-0.029	-0.00624999999999999	0.9491145943762	0.966163475020993	IPO11
2726	0.0295	0.025	0.02725	0.779841505865511	0.859328051588425	PLRG1
2727	0.4385	-0.058	0.19025	0.354414945326095	0.543348168743174	HOMER3
2728	0.0845	-0.053	0.01575	0.88289658810458	0.927732281975109	MRPL2
2729	0.1015	0.159	0.13025	0.246599007155395	0.441873662250989	RNF114
2730	-0.2465	-0.293	-0.26975	0.0577547142207187	0.224867467202562	RPS6KA3
2731	-0.2425	-0.35	-0.29625	0.0519422921295889	0.214710610877708	SF1
2732	0.2745	0.095	0.18475	0.174143804827984	0.367714121735597	EHD4
2733	-0.0335	-0.142	-0.08775	0.423395010919009	0.603677263543292	12:00 AM
2734	-0.0895	-0.194	-0.14175	0.23037401562906	0.427003105025131	MRPL22
2735	-0.1525	0.393	0.12025	0.566001897471617	0.719809139034256	NFS1
2736	-0.0615	0.485	0.21175	0.340252228678716	0.529355949384584	PNPLA6
2737	0.2065	0.106	0.15625	0.195165201229195	0.391937507835306	FLII
2738	0.0405	-0.012	0.01425	0.884930943790721	0.928979835696066	YPEL5
2739	-0.5815	-0.235	-0.40825	0.0585234975064151	0.225250873217252	SAMD9
2740	-0.1295	0.093	-0.01825	0.880455304797368	0.926069304885254	BRAT1
2741	-0.1865	0.053	-0.06675	0.601430480434161	0.741922114971274	PEA15
2742	-0.1375	0.157	0.00975000000000001	0.943109055879266	0.963013281763745	ASMTL
2743	-0.0245	0.012	-0.00625	0.948903950773396	0.966163475020993	ALDH9A1
2744	3.8775	3.542	3.70975	0.000100605624565594	0.034603301593701	CUL4A
2745	0.1205	0.044	0.08225	0.437357072749823	0.615969507425906	RBBP7
2746	-1.0295	-0.76	-0.89475	0.00496272036951615	0.107416776419132	EIF3A
2747	0.2315	0.353	0.29225	0.0557991364576551	0.221486096790464	VPS39
2748	0.2935	0.242	0.26775	0.0591776829817686	0.225802623444706	ISOC2
2749	-0.0805	0.224	0.07175	0.614079680601561	0.751887662515495	CDC34
2750	0.0535	0.097	0.07525	0.464762620114985	0.640850385657293	SQSTM1
2751	0.0795	0.169	0.12425	0.274076085839599	0.466505372692081	FBXO3
2752	0.1655	0.233	0.19925	0.116985417440047	0.299549059168118	TIGAR
2753	-0.4115	-0.325	-0.36825	0.0283567058342929	0.176358340632937	SNRPA
2754	0.0085	-0.01	-0.000749999999999995	0.993827475191389	0.994319698880811	MRPL21
2755	0.9885	0.445	0.71675	0.0307782076966175	0.180520374658464	TIAM1
2756	0.1625	0.287	0.22475	0.102281802874774	0.284906864034899	FHL1
2757	0.3945	0.331	0.36275	0.0280997919882646	0.175091506896573	NOM1
2758	0.0845	0.12	0.10225	0.337200278800748	0.527025613897606	TTLL12
2759	1.1885	-0.091	0.54875	0.259426864856047	0.453696717664696	ALKBH2
2760	-0.0575	-0.189	-0.12325	0.295412245223284	0.486372849397152	SUGT1
2761	0.1315	0.277	0.20425	0.131561559935948	0.319328674779231	PUS1
2762	0.9525	-0.38	0.28625	0.536595480870244	0.697510522348124	SMARCA5;SMARCA1
2763	0.1125	0.11	0.11125	0.300270742330959	0.490845678796187	COPB1
2764	0.0915	0.048	0.06975	0.495142132256856	0.664091975183472	MRPS23
2765	0.0225	-0.044	-0.01075	0.913777226079985	0.945683256937135	MRPL13
2766	0.4865	-0.044	0.22125	0.313168174996383	0.5043187938023	RNMT
2767	-0.3085	-0.137	-0.22275	0.118941832165201	0.30194338566629	RAB14
2768	-0.3595	-0.106	-0.23275	0.141293951171008	0.334189144034952	NT5DC3
2769	0.4025	0.57	0.48625	0.0175075319077355	0.154410854208278	TUBB4B
2770	0.0555	0.114	0.08475	0.419612789798442	0.599967874157703	SHCBP1
2771	-1.5875	-1.504	-1.54575	0.00045178937921598	0.0417596798140929	CCDC61
2772	-0.2335	0.106	-0.06375	0.670573866777034	0.788047332486191	SKIV2L2
2773	0.7205	-0.636	0.04225	0.92596420282743	0.952304541201076	FAM195A
2774	0.0205	0.179	0.09975	0.39652209958545	0.57903138377103	CDK5
2775	0.3985	-0.007	0.19575	0.286010186073716	0.479211349628049	DCTN5
2776	0.0625	0.089	0.07575	0.459362877431445	0.636295707112495	ABI1
2777	-0.4375	-0.179	-0.30825	0.0796999586474795	0.252127753798277	CSNK1A1
2778	0.2375	1.008	0.62275	0.0870265265052304	0.261108431288545	STOM
2779	-0.4905	0.181	-0.15475	0.534443652624488	0.695803938653663	OSBPL11
2780	0.2165	-0.425	-0.10425	0.657976676506643	0.778913171308049	SELH;C11ORF31
2781	0.0265	-0.013	0.00675000000000001	0.944896646822771	0.963343652942955	SRPR
2782	0.2425	-0.13	0.05625	0.721015435375304	0.821468740295157	POLD2
2783	0.4475	-0.038	0.20475	0.317737554962169	0.508395883633493	PNPO
2784	-0.1095	0.008	-0.05075	0.633356552097782	0.764091590450375	LIG1
2785	0.1795	0.033	0.10625	0.363581868999008	0.55048844915278	PTCD3
2786	0.0585	0.055	0.05675	0.569571263755608	0.722672370904724	DEF6
2787	0.0175	-0.609	-0.29575	0.251361937405685	0.447016634629569	MPHOSPH10
2788	0.8315	0.305	0.56825	0.0520165854364581	0.214710610877708	SEC14L1
2789	-0.3535	0.217	-0.06825	0.747886324183479	0.83854362601714	SEC23A
2790	0.0715	0.091	0.08125	0.429968819923101	0.609477560339079	APOL3
2791	-0.4065	-0.237	-0.32175	0.0516165311388376	0.214710610877708	SNRPB;SNRPN
2792	0.4065	0.237	0.32175	0.0516165311388376	0.214710610877708	TAP2
2793	0.6195	-0.01	0.30475	0.2416819368297	0.437607428557878	RIOK2
2794	-0.1335	-0.219	-0.17625	0.153279522805705	0.345798173241608	PGRMC1
2795	-0.0415	-0.042	-0.04175	0.671430098564904	0.788085987969509	TMEM93
2796	0.1965	0.094	0.14525	0.220911410690403	0.417460391252973	VPS4B
2797	0.3465	0.583	0.46475	0.0264422375495995	0.173382897764665	SERPINB6
2798	-0.3005	0.498	0.09875	0.726100709585751	0.824601772363522	NCF1B;NCF1;NCF1C
2799	0.0645	0.117	0.09075	0.389813682349328	0.573675867430057	PIP4K2A;PIP5K2A
2800	0.0615	0.102	0.08175	0.430375174510604	0.609790837269547	NUBP1
2801	-0.0355	0.207	0.08575	0.510842378252689	0.67611954687185	EXOSC9
2802	0.6785	0.476	0.57725	0.0126264431162039	0.136648019251022	12:00 AM
2803	0.0665	0.05	0.05825	0.560572855683569	0.714839029146877	ALDH18A1
2804	0.0155	0.466	0.24075	0.234582455458529	0.431642213902999	MSTO1
2805	1.5875	-0.88	0.35375	0.66899584225012	0.787037947194576	SDAD1
2806	0.1705	-0.125	0.02275	0.868251530073461	0.916441300590853	ARF5
2807	0.0925	-0.497	-0.20225	0.38371223518471	0.5704533455751	GOLPH3
2808	0.1765	-0.016	0.08025	0.50528015674528	0.672543891626478	DUT
2809	0.3555	0.045	0.20025	0.218710035862108	0.415544103388962	MRPL11
2810	-0.2485	-0.227	-0.23775	0.0758971096647409	0.247229198808908	FAM96B
2811	0.3375	-0.011	0.16325	0.321112852512902	0.511448003317934	KTN1
2812	-0.3595	-0.172	-0.26575	0.085904734936341	0.25967352667785	CAPZA1
